instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year
462,21-01-2011,0,0,1,6,False,5,0,0.2845341931317559,0.1544387292524745,-0.071167562,0.401368916197016,-0.712875467,-0.512292399,-0.579801167,21.0,1.0,2011.0
463,21-01-2011,0,0,1,7,False,5,0,0.0383414870177544,-0.230226438,-0.29935265,0.6470428617608774,-0.396157306,0.317801332968587,0.2522407877448237,21.0,1.0,2011.0
464,21-01-2011,0,0,1,8,False,5,0,0.0383414870177544,-0.230226438,-0.527537737,1.015142954110743,0.3956380960035469,3.382762805076698,3.2760030138233023,21.0,1.0,2011.0
465,21-01-2011,0,0,1,9,False,5,0,0.0383414870177544,-0.230226438,-0.29935265,1.2599952476827516,0.3956380960035469,2.2972556170384086,2.2410239968434205,21.0,1.0,2011.0
466,21-01-2011,0,0,1,10,False,5,0,0.0383414870177544,-0.42192426,-0.527537737,2.1186215791684866,0.2372790155821797,0.12624124096183,0.1507722566683647,21.0,1.0,2011.0
467,21-01-2011,0,0,1,11,False,5,0,0.2845341931317559,-0.230226438,-0.869815369,2.1186215791684866,0.2372790155821797,0.0411034222921602,0.0695974318071975,21.0,1.0,2011.0
468,21-01-2011,0,0,1,12,False,5,0,0.2845341931317559,-0.230226438,-1.668463175,3.099674057440226,1.0290744176890156,0.3390857876360044,0.4551778498977417,21.0,1.0,2011.0
469,21-01-2011,0,0,1,13,False,5,0,0.0383414870177544,-0.614891604,-2.010740807,3.099674057440226,0.5539971764249141,0.2965168783011695,0.3537093188212827,21.0,1.0,2011.0
470,21-01-2011,0,0,1,14,False,5,0,0.0383414870177544,-0.614891604,-1.782555719,2.6091478183043564,0.2372790155821797,0.1049567862944126,0.1304785504530729,21.0,1.0,2011.0
471,21-01-2011,0,0,1,15,False,5,0,-0.454043925,-0.999556771,-1.725509447,1.9961954323824824,-0.079439145,0.2113790596314998,0.1913596690989483,21.0,1.0,2011.0
472,21-01-2011,0,0,1,16,False,5,0,-0.454043925,-0.806589427,-1.725509447,1.2599952476827516,-0.712875467,0.9776194276585276,0.840758267988286,21.0,1.0,2011.0
473,21-01-2011,0,0,1,17,False,5,0,-0.700236631,-0.999556771,-1.611416903,1.2599952476827516,0.8707153372676485,2.126979979699069,2.139555465766961,21.0,1.0,2011.0
474,21-01-2011,0,0,1,18,False,5,0,-0.946429337,-0.999556771,-1.49732436,0.401368916197016,-0.554516387,1.445877430341711,1.3075135109399971,21.0,1.0,2011.0
475,21-01-2011,0,0,1,19,False,5,0,-0.946429337,-1.191254594,-1.49732436,1.015142954110743,-0.237798226,0.8924816089888578,0.8204645617729942,21.0,1.0,2011.0
476,21-01-2011,0,0,1,20,False,5,0,-1.192622044,-1.575919761,-1.326185544,1.7505214868186214,-0.554516387,0.0198189676247428,-0.052164805,21.0,1.0,2011.0
477,21-01-2011,0,0,1,21,False,5,0,-1.43881475,-1.575919761,-1.040954184,0.6470428617608774,-0.712875467,-0.214310034,-0.29568928,21.0,1.0,2011.0
478,21-01-2011,0,0,1,22,False,5,0,-1.685007456,-2.153552272,-0.869815369,1.5056691932466126,-0.554516387,-0.384585671,-0.437745224,21.0,1.0,2011.0
479,21-01-2011,0,0,1,23,False,5,0,-1.685007456,-1.960584927,-1.040954184,1.015142954110743,-0.712875467,-0.512292399,-0.579801167,21.0,1.0,2011.0
480,22-01-2011,0,0,1,0,False,6,0,-1.931200162,-2.153552272,-0.641630281,0.401368916197016,-0.712875467,-0.810274764,-0.863913054,22.0,1.0,2011.0
481,22-01-2011,0,0,1,1,False,6,1,-1.931200162,-2.538217439,-0.869815369,1.5056691932466126,-0.237798226,-0.895412583,-0.88420676,22.0,1.0,2011.0
482,22-01-2011,0,0,1,2,False,6,1,-1.931200162,-2.153552272,-0.869815369,0.401368916197016,-0.712875467,-0.852843674,-0.904500467,22.0,1.0,2011.0
483,22-01-2011,0,0,1,3,False,6,1,-1.931200162,-2.153552272,-0.869815369,0.6470428617608774,-0.554516387,-0.959265947,-0.985675291,22.0,1.0,2011.0
484,22-01-2011,0,0,1,4,False,6,1,-2.177392868,-2.345250094,-0.470491465,0.7694690085468815,-0.712875467,-1.023119311,-1.066850116,22.0,1.0,2011.0
485,22-01-2011,0,0,1,6,False,6,1,-2.177392868,-2.153552272,-0.698676553,0.1565166226250073,-0.712875467,-1.044403766,-1.087143822,22.0,1.0,2011.0
486,22-01-2011,0,0,1,7,False,6,0,-2.177392868,-2.345250094,-0.698676553,0.6470428617608774,-0.712875467,-0.916697038,-0.965381585,22.0,1.0,2011.0
487,22-01-2011,0,0,1,8,False,6,0,-2.177392868,-2.538217439,-0.698676553,1.015142954110743,-0.554516387,-0.533576854,-0.579801167,22.0,1.0,2011.0
488,22-01-2011,0,0,1,9,False,6,0,-1.931200162,-2.153552272,-0.869815369,0.401368916197016,-0.237798226,-0.299447852,-0.315982986,22.0,1.0,2011.0
489,22-01-2011,0,0,1,10,False,6,1,-1.931200162,-1.768887105,-0.869815369,-0.334009617,-0.237798226,-0.022749942,-0.052164805,22.0,1.0,2011.0
490,22-01-2011,0,0,1,11,False,6,1,-1.685007456,-1.575919761,-1.040954184,-0.579683562,-0.079439145,0.1688101502966649,0.1507722566683647,22.0,1.0,2011.0
491,22-01-2011,0,0,1,12,False,6,1,-1.685007456,-1.191254594,-1.040954184,-0.824535856,0.8707153372676485,0.1900946049640823,0.2928282001754073,22.0,1.0,2011.0
492,22-01-2011,0,0,1,13,False,6,0,-1.43881475,-0.42192426,-1.212093,-1.683162187,1.187433498110383,0.4455080609730916,0.5769400871894925,22.0,1.0,2011.0
493,22-01-2011,0,0,1,14,False,6,0,-1.192622044,-0.806589427,-1.326185544,-0.824535856,1.0290744176890156,0.2752324236337521,0.3942967312518664,22.0,1.0,2011.0
494,22-01-2011,0,0,1,15,False,6,0,-0.946429337,-0.614891604,-1.611416903,-1.683162187,0.8707153372676485,0.8924816089888578,0.9625205052800369,22.0,1.0,2011.0
495,22-01-2011,0,0,1,16,False,6,0,-0.946429337,-0.806589427,-1.611416903,-0.089157323,1.0290744176890156,0.4455080609730916,0.5566463809742007,22.0,1.0,2011.0
496,22-01-2011,0,0,1,17,False,6,0,-0.946429337,-0.037259093,-1.611416903,-1.683162187,0.5539971764249141,0.1688101502966649,0.2319470815295319,22.0,1.0,2011.0
497,22-01-2011,0,0,1,18,False,6,0,-1.43881475,-1.384221938,-1.212093,-0.089157323,-0.712875467,0.0623878769595777,-0.031871099,22.0,1.0,2011.0
498,22-01-2011,0,0,1,19,False,6,0,-1.43881475,-1.191254594,-1.212093,-0.579683562,0.2372790155821797,0.0411034222921602,0.0695974318071975,22.0,1.0,2011.0
499,22-01-2011,0,0,1,20,False,6,0,-1.685007456,-1.575919761,-0.641630281,-0.334009617,-0.554516387,-0.15045667,-0.214514455,22.0,1.0,2011.0
500,22-01-2011,0,0,1,21,False,6,0,-1.685007456,-1.191254594,-0.869815369,-0.946962002,-0.712875467,-0.256878943,-0.336276692,22.0,1.0,2011.0
501,22-01-2011,0,0,1,22,False,6,0,-1.685007456,-0.614891604,-0.413445194,-1.683162187,0.3956380960035469,-0.597430218,-0.518920048,22.0,1.0,2011.0
502,22-01-2011,0,0,1,23,False,6,0,-1.931200162,-1.575919761,0.0429249816430048,-0.824535856,-0.396157306,-0.42715458,-0.45803893,22.0,1.0,2011.0
503,23-01-2011,0,0,1,0,False,0,0,-1.931200162,-1.575919761,0.0429249816430048,-0.824535856,-0.396157306,-0.661283582,-0.681269698,23.0,1.0,2011.0
504,23-01-2011,0,0,1,1,False,0,0,-1.931200162,-1.575919761,0.0429249816430048,-0.824535856,-0.554516387,-0.831559219,-0.863913054,23.0,1.0,2011.0
505,23-01-2011,0,0,1,2,False,0,0,-2.177392868,-1.768887105,0.3281563411444561,-0.579683562,-0.237798226,-0.767705855,-0.762444523,23.0,1.0,2011.0
506,23-01-2011,0,0,1,3,False,0,0,-2.177392868,-1.768887105,0.3281563411444561,-0.579683562,-0.554516387,-1.001834856,-1.026262704,23.0,1.0,2011.0
507,23-01-2011,0,0,1,5,False,0,1,-1.931200162,-1.575919761,0.0429249816430048,-0.824535856,-0.712875467,-1.023119311,-1.066850116,23.0,1.0,2011.0
508,23-01-2011,0,0,1,6,False,0,1,-1.931200162,-1.575919761,0.0429249816430048,-0.824535856,-0.712875467,-1.06568822,-1.107437529,23.0,1.0,2011.0
509,23-01-2011,0,0,1,7,False,0,0,-1.43881475,-1.191254594,0.0999712535432951,-0.334009617,-0.554516387,-1.06568822,-1.087143822,23.0,1.0,2011.0
510,23-01-2011,0,0,1,8,False,0,0,-1.685007456,-1.575919761,0.3281563411444561,-0.334009617,-0.396157306,-0.725136946,-0.742150817,23.0,1.0,2011.0
511,23-01-2011,0,0,1,9,False,0,0,-1.192622044,-1.575919761,-0.128213834,1.2599952476827516,-0.237798226,-0.554861308,-0.559507461,23.0,1.0,2011.0
512,23-01-2011,0,0,1,10,False,0,0,-0.700236631,-1.191254594,-0.584584009,1.5056691932466126,0.3956380960035469,-0.001465487,0.0493037255919057,23.0,1.0,2011.0
513,23-01-2011,0,0,1,11,False,0,0,-0.700236631,-0.806589427,-0.755722825,0.1565166226250073,2.771024302324055,0.5519303343101788,0.8813456804188696,23.0,1.0,2011.0
514,23-01-2011,0,0,1,12,False,0,0,-0.454043925,-0.999556771,-1.098000456,2.1186215791684866,3.0877424631667894,0.8711971543214404,1.22633868607883,23.0,1.0,2011.0
515,23-01-2011,0,0,1,13,False,0,0,-0.700236631,-1.191254594,-1.326185544,1.5056691932466126,1.187433498110383,0.5093614249753439,0.6378212058353679,23.0,1.0,2011.0
516,23-01-2011,0,0,1,14,False,0,0,-0.454043925,-0.806589427,-1.611416903,1.2599952476827516,1.979228900217219,0.8924816089888578,1.1045764487870795,23.0,1.0,2011.0
517,23-01-2011,0,0,1,15,False,0,0,-0.454043925,-0.806589427,-1.611416903,1.2599952476827516,1.3457925785317502,0.2752324236337521,0.4348841436824499,23.0,1.0,2011.0
518,23-01-2011,0,0,1,16,False,0,0,-0.454043925,-0.806589427,-1.725509447,1.015142954110743,0.7123562568462813,0.1049567862944126,0.1913596690989483,23.0,1.0,2011.0
519,23-01-2011,0,0,1,17,False,0,0,-0.700236631,-1.191254594,-1.725509447,1.5056691932466126,0.0789199351608125,-0.022749942,-0.011577393,23.0,1.0,2011.0
520,23-01-2011,0,0,1,18,False,0,0,-0.946429337,-0.999556771,-1.49732436,0.401368916197016,0.0789199351608125,-0.15045667,-0.13333963,23.0,1.0,2011.0
521,23-01-2011,0,0,1,19,False,0,0,-0.946429337,-0.999556771,-1.49732436,0.6470428617608774,0.0789199351608125,-0.129172215,-0.113045924,23.0,1.0,2011.0
522,23-01-2011,0,0,1,20,False,0,0,-1.192622044,-1.191254594,-1.155046728,0.401368916197016,-0.079439145,-0.42715458,-0.417451517,23.0,1.0,2011.0
523,23-01-2011,0,0,1,21,False,0,0,-1.192622044,-1.191254594,-1.155046728,-0.089157323,0.0789199351608125,-0.661283582,-0.62038858,23.0,1.0,2011.0
524,23-01-2011,0,0,1,22,False,0,0,-1.43881475,-1.384221938,-1.040954184,-0.089157323,0.0789199351608125,-0.597430218,-0.559507461,23.0,1.0,2011.0
525,23-01-2011,0,0,1,23,False,0,0,-1.685007456,-1.768887105,-0.869815369,0.1565166226250073,-0.079439145,-0.725136946,-0.701563404,23.0,1.0,2011.0
526,24-01-2011,0,0,1,0,False,1,0,-1.685007456,-1.768887105,-0.869815369,-0.089157323,-0.712875467,-0.937981492,-0.985675291,24.0,1.0,2011.0
527,24-01-2011,0,0,1,1,False,1,0,-1.931200162,-1.960584927,-0.641630281,-0.089157323,-0.712875467,-1.06568822,-1.107437529,24.0,1.0,2011.0
528,24-01-2011,0,0,1,3,False,1,0,-1.931200162,-2.153552272,-0.641630281,0.401368916197016,-0.712875467,-1.06568822,-1.107437529,24.0,1.0,2011.0
529,24-01-2011,0,0,1,4,False,1,0,-2.177392868,-1.768887105,-0.470491465,-0.579683562,-0.712875467,-1.06568822,-1.107437529,24.0,1.0,2011.0
530,24-01-2011,0,0,1,5,False,1,0,-2.177392868,-1.768887105,-0.470491465,-0.579683562,-0.712875467,-0.980550402,-1.026262704,24.0,1.0,2011.0
531,24-01-2011,0,0,1,6,False,1,0,-2.177392868,-1.575919761,-0.470491465,-0.946962002,-0.712875467,-0.767705855,-0.823325642,24.0,1.0,2011.0
532,24-01-2011,0,0,1,7,False,1,0,-2.177392868,-0.999556771,-0.470491465,-1.683162187,0.0789199351608125,0.5944992436450137,0.5769400871894925,24.0,1.0,2011.0
533,24-01-2011,0,0,1,8,False,1,0,-1.931200162,-0.806589427,-0.413445194,-1.683162187,0.2372790155821797,2.5526690730474177,2.46425476521163,24.0,1.0,2011.0
534,24-01-2011,0,0,1,9,False,1,0,-1.685007456,-0.614891604,-0.869815369,-1.683162187,-0.079439145,0.998903882325945,0.942226799064745,24.0,1.0,2011.0
535,24-01-2011,0,0,1,10,False,1,0,-1.192622044,-0.806589427,-0.812769097,-1.683162187,0.2372790155821797,-0.363301216,-0.315982986,24.0,1.0,2011.0
536,24-01-2011,0,0,1,11,False,1,0,-1.192622044,-0.999556771,-0.584584009,-0.579683562,-0.237798226,-0.171741124,-0.194220749,24.0,1.0,2011.0
537,24-01-2011,0,0,1,12,False,1,1,-0.946429337,-0.806589427,-0.812769097,-0.089157323,1.0290744176890156,0.0198189676247428,0.1507722566683647,24.0,1.0,2011.0
538,24-01-2011,0,0,1,13,False,1,1,-0.700236631,-0.806589427,-0.755722825,0.1565166226250073,0.2372790155821797,0.0623878769595777,0.0898911380224893,24.0,1.0,2011.0
539,24-01-2011,0,0,1,14,False,1,1,-0.700236631,-0.806589427,-0.584584009,0.1565166226250073,-0.396157306,-0.171741124,-0.214514455,24.0,1.0,2011.0
540,24-01-2011,0,0,1,15,False,1,0,-0.454043925,-0.42192426,-0.926861641,-0.334009617,0.3956380960035469,-0.022749942,0.0290100193766139,24.0,1.0,2011.0
541,24-01-2011,0,0,1,16,False,1,0,-0.454043925,-0.614891604,-0.527537737,0.401368916197016,-0.079439145,0.317801332968587,0.2928282001754073,24.0,1.0,2011.0
542,24-01-2011,0,0,1,17,False,1,0,-0.700236631,-0.999556771,-0.356398922,0.401368916197016,0.2372790155821797,2.70166025571934,2.6063107087186728,24.0,1.0,2011.0
543,24-01-2011,0,0,1,18,False,1,0,-0.700236631,-0.806589427,0.1570175254435854,-0.089157323,0.5539971764249141,1.9992732516945644,1.9772058160446269,24.0,1.0,2011.0
544,24-01-2011,0,0,1,19,False,1,0,-0.700236631,-0.614891604,-0.128213834,-0.334009617,0.0789199351608125,1.0627572463281971,1.0234016239259125,24.0,1.0,2011.0
545,24-01-2011,0,0,1,20,False,1,0,-0.700236631,-0.806589427,0.1570175254435854,-0.089157323,-0.554516387,0.6157836983124311,0.5160589685436172,24.0,1.0,2011.0
546,24-01-2011,0,0,1,21,False,1,0,-0.700236631,-0.614891604,0.3852026130447464,-0.334009617,0.2372790155821797,0.0411034222921602,0.0695974318071975,24.0,1.0,2011.0
547,24-01-2011,0,0,1,22,False,1,1,-0.700236631,-0.806589427,0.3852026130447464,0.1565166226250073,-0.237798226,-0.405870126,-0.417451517,24.0,1.0,2011.0
548,24-01-2011,0,0,1,23,False,1,1,-0.454043925,-0.614891604,0.4422488849450366,0.401368916197016,-0.237798226,-0.639999127,-0.640682286,24.0,1.0,2011.0
549,25-01-2011,0,0,1,0,False,2,1,-0.454043925,-0.806589427,0.7274802444464873,0.6470428617608774,-0.237798226,-0.959265947,-0.945087879,25.0,1.0,2011.0
550,25-01-2011,0,0,1,1,False,2,1,-0.454043925,-0.42192426,0.7274802444464873,-0.334009617,-0.712875467,-0.980550402,-1.026262704,25.0,1.0,2011.0
551,25-01-2011,0,0,1,2,False,2,0,-0.454043925,-0.614891604,0.7274802444464873,0.1565166226250073,-0.712875467,-1.044403766,-1.087143822,25.0,1.0,2011.0
552,25-01-2011,0,0,1,4,False,2,0,-0.700236631,-0.42192426,1.0127116039479385,-0.824535856,-0.712875467,-1.06568822,-1.107437529,25.0,1.0,2011.0
553,25-01-2011,0,0,1,5,False,2,0,-0.700236631,-0.806589427,1.0127116039479385,0.1565166226250073,-0.712875467,-0.895412583,-0.945087879,25.0,1.0,2011.0
554,25-01-2011,0,0,1,6,False,2,0,-0.454043925,-0.230226438,1.0127116039479385,-0.824535856,-0.554516387,-0.342016762,-0.397157811,25.0,1.0,2011.0
555,25-01-2011,0,0,1,7,False,2,0,-0.454043925,-0.614891604,1.0127116039479385,0.1565166226250073,0.0789199351608125,1.1053261556630325,1.063989036356496,25.0,1.0,2011.0
556,25-01-2011,0,0,1,8,False,2,1,-0.454043925,-0.230226438,1.0127116039479385,-0.579683562,0.0789199351608125,3.872305262427299,3.70217084434443,25.0,1.0,2011.0
557,25-01-2011,0,0,1,9,False,2,1,0.0383414870177544,0.3474060736784892,0.4422488849450366,-0.946962002,0.8707153372676485,1.7651442503529726,1.7945624601070007,25.0,1.0,2011.0
558,25-01-2011,0,0,1,10,False,2,1,0.2845341931317559,0.5391038961017014,0.2140637973438756,-0.824535856,0.2372790155821797,-0.044034396,-0.011577393,25.0,1.0,2011.0
559,25-01-2011,0,0,1,11,False,2,1,0.5307268992457574,0.5391038961017014,0.2140637973438756,-0.579683562,0.2372790155821797,0.0836723316269951,0.1101848442377811,25.0,1.0,2011.0
560,25-01-2011,0,0,1,12,False,2,1,0.7769196053597593,1.116736407376943,-0.01412129,-0.946962002,2.612665221902688,0.7222059716495183,1.0234016239259125,25.0,1.0,2011.0
561,25-01-2011,0,0,1,13,False,2,1,0.7769196053597593,0.9237690629509284,-0.01412129,-0.579683562,2.612665221902688,0.4455080609730916,0.7595834431271188,25.0,1.0,2011.0
562,25-01-2011,0,0,1,14,False,2,1,1.2693050175877625,1.693099396649382,-0.641630281,-1.683162187,1.0290744176890156,0.12624124096183,0.2522407877448237,25.0,1.0,2011.0
563,25-01-2011,0,0,1,15,False,2,1,1.5154977237017642,1.8860667410753968,-0.812769097,-1.683162187,2.612665221902688,0.2539479689663346,0.5769400871894925,25.0,1.0,2011.0
564,25-01-2011,0,0,1,16,False,2,1,1.5154977237017642,1.8860667410753968,-0.812769097,-1.683162187,1.5041516589531174,1.0840417009956147,1.22633868607883,25.0,1.0,2011.0
565,25-01-2011,0,0,1,17,False,2,0,1.2693050175877625,1.693099396649382,-0.641630281,-1.683162187,1.5041516589531174,3.340193895741863,3.377471544899761,25.0,1.0,2011.0
566,25-01-2011,0,0,1,18,False,2,1,1.2693050175877625,1.50140157422617,-0.413445194,-0.946962002,0.3956380960035469,3.553038442416037,3.4383526635456367,25.0,1.0,2011.0
567,25-01-2011,0,0,1,19,False,2,1,0.7769196053597593,0.7320712405277162,0.4992951568453269,-0.334009617,1.3457925785317502,1.7438597956855553,1.8351498725375843,25.0,1.0,2011.0
568,25-01-2011,0,0,1,20,False,2,0,0.5307268992457574,0.3474060736784892,0.4992951568453269,-0.089157323,1.820869819795852,1.1053261556630325,1.2872198047247057,25.0,1.0,2011.0
569,25-01-2011,0,0,1,21,False,2,0,0.5307268992457574,0.3474060736784892,0.4992951568453269,-0.089157323,0.0789199351608125,-0.235594488,-0.214514455,25.0,1.0,2011.0
570,25-01-2011,0,0,1,22,False,2,0,0.2845341931317559,0.3474060736784892,0.4422488849450366,-0.334009617,-0.079439145,-0.044034396,-0.052164805,25.0,1.0,2011.0
571,25-01-2011,0,0,1,23,False,2,1,0.2845341931317559,0.3474060736784892,0.4422488849450366,-0.334009617,-0.237798226,-0.299447852,-0.315982986,25.0,1.0,2011.0
572,26-01-2011,0,0,1,0,False,3,1,0.2845341931317559,0.3474060736784892,0.7274802444464873,-0.579683562,-0.237798226,-0.78899031,-0.782738229,26.0,1.0,2011.0
573,26-01-2011,0,0,1,1,False,3,1,0.5307268992457574,0.5391038961017014,0.4992951568453269,-0.579683562,-0.712875467,-0.980550402,-1.026262704,26.0,1.0,2011.0
574,26-01-2011,0,0,1,2,False,3,2,0.2845341931317559,0.3474060736784892,0.7274802444464873,-0.089157323,-0.237798226,-0.937981492,-0.924794173,26.0,1.0,2011.0
575,26-01-2011,0,0,1,5,False,3,2,0.0383414870177544,-0.230226438,1.697266866751421,0.6470428617608774,-0.712875467,-1.06568822,-1.107437529,26.0,1.0,2011.0
576,26-01-2011,0,0,1,6,False,3,2,0.0383414870177544,-0.230226438,1.697266866751421,0.6470428617608774,-0.712875467,-0.916697038,-0.965381585,26.0,1.0,2011.0
577,26-01-2011,0,0,1,7,False,3,2,0.2845341931317559,0.1544387292524745,1.7543131386517112,0.7694690085468815,-0.554516387,-0.46972349,-0.518920048,26.0,1.0,2011.0
578,26-01-2011,0,0,1,8,False,3,2,0.2845341931317559,0.1544387292524745,1.7543131386517112,0.7694690085468815,-0.237798226,0.3816546969708393,0.3334156126059909,26.0,1.0,2011.0
579,26-01-2011,0,0,1,9,False,3,2,0.2845341931317559,0.1544387292524745,1.7543131386517112,0.7694690085468815,-0.237798226,0.0836723316269951,0.0493037255919057,26.0,1.0,2011.0
580,26-01-2011,0,0,1,10,False,3,2,0.2845341931317559,0.1544387292524745,2.0965907700534525,0.6470428617608774,-0.396157306,-0.533576854,-0.559507461,26.0,1.0,2011.0
581,26-01-2011,0,0,1,11,False,3,2,0.2845341931317559,-0.037259093,2.0965907700534525,1.015142954110743,0.2372790155821797,-0.342016762,-0.29568928,26.0,1.0,2011.0
582,26-01-2011,0,0,1,12,False,3,2,0.2845341931317559,-0.037259093,2.0965907700534525,1.015142954110743,0.3956380960035469,-0.214310034,-0.153633337,26.0,1.0,2011.0
583,26-01-2011,0,0,1,13,False,3,2,0.2845341931317559,-0.037259093,2.0965907700534525,1.015142954110743,-0.079439145,-0.171741124,-0.173927043,26.0,1.0,2011.0
584,26-01-2011,0,0,1,14,False,3,2,0.2845341931317559,-0.037259093,2.0965907700534525,1.2599952476827516,-0.712875467,-0.320732307,-0.397157811,26.0,1.0,2011.0
585,26-01-2011,0,0,1,15,False,3,2,0.2845341931317559,-0.230226438,2.0965907700534525,2.1186215791684866,-0.554516387,-0.193025579,-0.255101868,26.0,1.0,2011.0
586,26-01-2011,0,0,1,16,False,3,3,0.2845341931317559,-0.037259093,2.0965907700534525,1.015142954110743,-0.554516387,-0.342016762,-0.397157811,26.0,1.0,2011.0
587,26-01-2011,0,0,1,17,False,3,2,0.0383414870177544,-0.230226438,2.0965907700534525,1.2599952476827516,-0.712875467,-0.533576854,-0.600094873,26.0,1.0,2011.0
588,27-01-2011,0,0,1,16,False,4,0,0.2845341931317559,0.3474060736784892,-0.071167562,-0.089157323,-0.554516387,-0.597430218,-0.640682286,27.0,1.0,2011.0
589,27-01-2011,0,0,1,17,False,4,0,0.2845341931317559,0.5391038961017014,-0.071167562,-0.824535856,-0.396157306,0.658352607647266,0.5769400871894925,27.0,1.0,2011.0
590,27-01-2011,0,0,1,18,False,4,0,0.0383414870177544,0.3474060736784892,0.7274802444464873,-0.946962002,-0.237798226,1.0627572463281971,0.9828142114953284,27.0,1.0,2011.0
591,27-01-2011,0,0,1,19,False,4,0,0.0383414870177544,0.3474060736784892,0.7274802444464873,-0.946962002,-0.237798226,0.5306458796427613,0.4754715561130335,27.0,1.0,2011.0
592,27-01-2011,0,0,1,20,False,4,0,-0.207851219,0.1544387292524745,1.0127116039479385,-0.946962002,-0.079439145,0.0836723316269951,0.0695974318071975,27.0,1.0,2011.0
593,27-01-2011,0,0,1,21,False,4,0,-0.207851219,0.1544387292524745,1.0127116039479385,-0.946962002,-0.396157306,-0.320732307,-0.356570399,27.0,1.0,2011.0
594,27-01-2011,0,0,1,22,False,4,0,-0.207851219,0.1544387292524745,1.0127116039479385,-0.946962002,-0.712875467,-0.512292399,-0.579801167,27.0,1.0,2011.0
595,27-01-2011,0,0,1,23,False,4,0,-0.207851219,-0.037259093,1.35498923534968,-0.334009617,-0.712875467,-0.7464214,-0.803031935,27.0,1.0,2011.0
596,28-01-2011,0,0,1,0,False,5,1,0.0383414870177544,0.1544387292524745,1.069757875848229,-0.579683562,-0.712875467,-0.895412583,-0.945087879,28.0,1.0,2011.0
597,28-01-2011,0,0,1,1,False,5,1,0.0383414870177544,0.1544387292524745,1.069757875848229,-0.579683562,-0.554516387,-1.044403766,-1.066850116,28.0,1.0,2011.0
598,28-01-2011,0,0,1,2,False,5,1,0.0383414870177544,0.1544387292524745,1.069757875848229,-0.334009617,-0.712875467,-1.044403766,-1.087143822,28.0,1.0,2011.0
599,28-01-2011,0,0,1,3,False,5,1,0.0383414870177544,0.3474060736784892,1.069757875848229,-0.824535856,-0.554516387,-1.086972675,-1.107437529,28.0,1.0,2011.0
600,28-01-2011,0,0,1,5,False,5,1,-0.207851219,0.1544387292524745,1.35498923534968,-0.824535856,-0.712875467,-1.001834856,-1.04655641,28.0,1.0,2011.0
601,28-01-2011,0,0,1,6,False,5,1,-0.207851219,-0.037259093,1.35498923534968,-0.579683562,-0.712875467,-0.7464214,-0.803031935,28.0,1.0,2011.0
602,28-01-2011,0,0,1,7,False,5,1,-0.454043925,-0.037259093,1.697266866751421,-0.946962002,-0.396157306,0.1475256956292474,0.0898911380224893,28.0,1.0,2011.0
603,28-01-2011,0,0,1,8,False,5,1,-0.454043925,-0.037259093,1.697266866751421,-0.946962002,-0.396157306,2.212117798368739,2.058380640905794,28.0,1.0,2011.0
604,28-01-2011,0,0,1,9,False,5,2,-0.207851219,0.1544387292524745,1.697266866751421,-0.946962002,0.2372790155821797,0.9350505183236928,0.9219330928494532,28.0,1.0,2011.0
605,28-01-2011,0,0,1,10,False,5,2,-0.207851219,0.1544387292524745,1.697266866751421,-0.824535856,-0.712875467,-0.044034396,-0.13333963,28.0,1.0,2011.0
606,28-01-2011,0,0,1,11,False,5,2,-0.207851219,0.1544387292524745,2.0965907700534525,-0.824535856,-0.712875467,-0.448439035,-0.518920048,28.0,1.0,2011.0
607,28-01-2011,0,0,1,12,False,5,2,-0.207851219,0.1544387292524745,2.0965907700534525,-0.824535856,-0.554516387,-0.491007944,-0.539213755,28.0,1.0,2011.0
608,28-01-2011,0,0,1,13,False,5,2,-0.207851219,0.1544387292524745,2.0965907700534525,-0.824535856,-0.712875467,-0.42715458,-0.498626342,28.0,1.0,2011.0
609,28-01-2011,0,0,1,14,False,5,2,0.2845341931317559,0.9237690629509284,1.35498923534968,-1.683162187,-0.396157306,-0.320732307,-0.356570399,28.0,1.0,2011.0
610,28-01-2011,0,0,1,15,False,5,1,0.0383414870177544,0.7320712405277162,1.697266866751421,-1.683162187,-0.554516387,-0.235594488,-0.29568928,28.0,1.0,2011.0
611,2011-01-28,1,0,1,16,False,5,1,0.22,0.2727,0.8,0.0,10.0,70.0,80.0,,,
612,2011-01-28,1,0,1,17,False,5,1,0.24,0.2424,0.75,0.1343,2.0,147.0,149.0,,,
613,2011-01-28,1,0,1,18,False,5,1,0.24,0.2273,0.75,0.194,2.0,107.0,109.0,,,
614,2011-01-28,1,0,1,19,False,5,2,0.24,0.2424,0.75,0.1343,5.0,84.0,89.0,,,
615,2011-01-28,1,0,1,20,False,5,2,0.24,0.2273,0.7,0.194,1.0,61.0,62.0,,,
616,2011-01-28,1,0,1,21,False,5,2,0.22,0.2273,0.75,0.1343,1.0,57.0,58.0,,,
617,2011-01-28,1,0,1,22,False,5,1,0.24,0.2121,0.65,0.3582,0.0,26.0,26.0,,,
618,2011-01-28,1,0,1,23,False,5,1,0.24,0.2273,0.6,0.2239,1.0,22.0,23.0,,,
619,2011-01-29,1,0,1,0,False,6,1,0.22,0.197,0.64,0.3582,2.0,26.0,28.0,,,
